home_goals,away_goals,home_shots,away_shots,home_xg,away_xg,home_possession,home_final_fatigue,away_final_fatigue,home_avg_fatigue,away_avg_fatigue,home_effective_pressing,away_effective_pressing,run,home_pressing,away_pressing,fatigue_model
0,0,2,6,0.07928,0.23448000000000002,0.3333333333333333,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,55,low,medium,linear
0,0,5,5,0.198448,0.19692800000000002,0.6111111111111112,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,56,low,medium,linear
0,1,0,5,0.0,0.197048,0.4222222222222222,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,57,low,medium,linear
0,0,3,3,0.118928,0.11824799999999999,0.4444444444444444,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,58,low,medium,linear
0,1,1,5,0.039392,0.196376,0.4444444444444444,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,59,low,medium,linear
0,0,4,2,0.158256,0.07772,0.4777777777777778,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,60,low,medium,linear
0,0,3,5,0.119008,0.197432,0.4111111111111111,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,61,low,medium,linear
0,0,1,6,0.039888,0.234768,0.12222222222222222,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,62,low,medium,linear
1,0,2,9,0.079568,0.352488,0.25555555555555554,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,63,low,medium,linear
1,0,3,2,0.118896,0.078872,0.4666666666666667,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,64,low,medium,linear
0,0,3,2,0.119056,0.078488,0.34444444444444444,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,65,low,medium,linear
0,0,0,2,0.0,0.079352,0.6666666666666666,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,66,low,medium,linear
0,0,2,4,0.079168,0.157192,0.4444444444444444,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,67,low,medium,linear
0,0,1,3,0.039792,0.116424,0.5,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,68,low,medium,linear
0,0,2,3,0.07908799999999999,0.11760000000000001,0.5444444444444444,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,69,low,medium,linear
0,0,3,2,0.11862400000000001,0.079112,0.5888888888888889,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,70,low,medium,linear
