home_goals,away_goals,home_shots,away_shots,home_xg,away_xg,home_possession,run,home_pressing,away_pressing,fatigue_model
0,1,5,6,0.19673599999999997,0.21940799999999996,0.4888888888888889,100,low,high,linear
0,0,5,4,0.19785599999999998,0.145528,0.4777777777777778,101,low,high,linear
0,0,7,0,0.274848,0.0,0.8555555555555555,102,low,high,linear
0,0,3,4,0.117504,0.15078399999999997,0.4888888888888889,103,low,high,linear
0,0,0,11,0.0,0.40688,0.2,104,low,high,linear
1,0,2,3,0.078176,0.109344,0.6222222222222222,105,low,high,linear
0,0,1,4,0.039903999999999995,0.14595999999999998,0.25555555555555554,106,low,high,linear
0,0,4,4,0.15718400000000002,0.152368,0.4222222222222222,107,low,high,linear
0,0,6,4,0.234496,0.14704,0.4111111111111111,108,low,high,linear
0,0,0,7,0.0,0.259552,0.4111111111111111,109,low,high,linear
0,0,4,4,0.15439999999999998,0.153088,0.5,110,low,high,linear
0,0,3,4,0.11846400000000001,0.14682399999999998,0.4666666666666667,111,low,high,linear
0,0,2,5,0.077632,0.185384,0.37777777777777777,112,low,high,linear
0,0,3,3,0.11683199999999999,0.11172,0.4,113,low,high,linear
0,0,3,3,0.11827200000000002,0.111576,0.4666666666666667,114,low,high,linear
1,0,7,2,0.276544,0.07222399999999998,0.7111111111111111,115,low,high,linear
0,0,4,4,0.157408,0.15244,0.36666666666666664,116,low,high,linear
0,0,6,5,0.23504,0.183728,0.4444444444444444,117,low,high,linear
0,0,1,3,0.039936,0.10963200000000001,0.4111111111111111,118,low,high,linear
0,0,4,6,0.157632,0.22552799999999998,0.4111111111111111,119,low,high,linear
0,0,0,3,0.0,0.105456,0.6444444444444445,120,low,high,linear
0,0,1,3,0.03984,0.112368,0.34444444444444444,121,low,high,linear
0,0,5,1,0.197184,0.036832,0.8333333333333334,122,low,high,linear
0,0,4,3,0.15814399999999998,0.11380799999999999,0.5,123,low,high,linear
0,1,1,2,0.038976,0.07676,0.4111111111111111,124,low,high,linear
0,0,2,3,0.07913600000000001,0.10833599999999999,0.4666666666666667,125,low,high,linear
0,0,0,4,0.0,0.151432,0.37777777777777777,126,low,high,linear
0,0,2,3,0.078848,0.11366399999999999,0.5777777777777777,127,low,high,linear
0,0,7,1,0.27529600000000004,0.038056,0.6222222222222222,128,low,high,linear
0,0,1,3,0.03888,0.110928,0.35555555555555557,129,low,high,linear
0,0,1,8,0.038784,0.29947999999999997,0.26666666666666666,130,low,high,linear
1,0,5,4,0.196,0.152872,0.4444444444444444,131,low,high,linear
0,0,3,1,0.118368,0.039928,0.5,132,low,high,linear
0,0,5,2,0.195488,0.07517599999999999,0.5777777777777777,133,low,high,linear
0,0,3,3,0.117696,0.110784,0.5555555555555556,134,low,high,linear
1,0,5,1,0.19459199999999996,0.037696,0.5444444444444444,135,low,high,linear
1,0,6,2,0.23462400000000003,0.07553599999999999,0.6,136,low,high,linear
0,0,2,3,0.07891200000000001,0.110424,0.37777777777777777,137,low,high,linear
0,0,5,1,0.19580800000000004,0.038776000000000005,0.6777777777777778,138,low,high,linear
0,0,2,3,0.079008,0.10963199999999998,0.4111111111111111,139,low,high,linear
0,0,0,2,0.0,0.076472,0.4222222222222222,140,low,high,linear
0,1,6,3,0.23635199999999998,0.115752,0.5,141,low,high,linear
0,0,6,0,0.23577600000000004,0.0,0.6888888888888889,142,low,high,linear
0,0,9,1,0.352512,0.036615999999999996,0.7777777777777778,143,low,high,linear
0,0,1,2,0.03952,0.076112,0.25555555555555554,144,low,high,linear
0,1,0,11,0.0,0.414944,0.1,145,low,high,linear
0,0,3,4,0.118784,0.147328,0.4444444444444444,146,low,high,linear
0,0,2,2,0.07721599999999999,0.075392,0.16666666666666666,147,low,high,linear
0,0,5,1,0.19590400000000002,0.035824,0.3333333333333333,148,low,high,linear
0,0,7,0,0.277664,0.0,0.6555555555555556,149,low,high,linear
0,0,3,5,0.11823999999999998,0.189344,0.2777777777777778,150,low,high,linear
0,0,0,1,0.0,0.036256,0.43333333333333335,151,low,high,linear
1,0,3,5,0.117184,0.19315999999999997,0.4222222222222222,152,low,high,linear
0,1,3,4,0.11852800000000001,0.146392,0.7333333333333333,153,low,high,linear
0,0,5,1,0.196448,0.038272,0.7111111111111111,154,low,high,linear
0,1,2,4,0.077984,0.155464,0.37777777777777777,155,low,high,linear
0,0,7,4,0.275616,0.14848,0.5111111111111111,156,low,high,linear
0,0,5,2,0.19612800000000002,0.076832,0.8333333333333334,157,low,high,linear
1,0,4,2,0.15856,0.073736,0.4111111111111111,158,low,high,linear
0,0,3,1,0.1176,0.03928,0.5,159,low,high,linear
0,0,6,1,0.235616,0.036112,0.6666666666666666,160,low,high,linear
0,0,4,3,0.157024,0.113736,0.43333333333333335,161,low,high,linear
0,1,2,4,0.078464,0.156328,0.5111111111111111,162,low,high,linear
0,0,4,3,0.15705600000000003,0.116472,0.43333333333333335,163,low,high,linear
1,0,4,4,0.15632000000000001,0.151216,0.4444444444444444,164,low,high,linear
0,0,3,2,0.117312,0.078344,0.4666666666666667,165,low,high,linear
0,1,2,4,0.07750399999999999,0.15020799999999998,0.34444444444444444,166,low,high,linear
0,1,4,9,0.15808,0.33602399999999993,0.4666666666666667,167,low,high,linear
0,1,2,5,0.077984,0.18970399999999998,0.4888888888888889,168,low,high,linear
0,1,2,4,0.077472,0.152296,0.3,169,low,high,linear
0,0,2,8,0.079072,0.305456,0.35555555555555557,170,low,high,linear
0,0,2,8,0.079136,0.297032,0.3111111111111111,171,low,high,linear
0,0,0,5,0.0,0.188336,0.5,172,low,high,linear
1,0,3,0,0.11763200000000001,0.0,0.5888888888888889,173,low,high,linear
0,0,2,5,0.079936,0.191504,0.5444444444444444,174,low,high,linear
0,0,2,2,0.078432,0.07697599999999999,0.5555555555555556,175,low,high,linear
0,1,1,7,0.03984,0.262936,0.3333333333333333,176,low,high,linear
0,0,2,6,0.079808,0.226536,0.3888888888888889,177,low,high,linear
0,0,0,2,0.0,0.076112,0.3333333333333333,178,low,high,linear
0,0,1,3,0.038784,0.11193600000000001,0.43333333333333335,179,low,high,linear
1,0,3,7,0.11971199999999999,0.25804,0.32222222222222224,180,low,high,linear
0,0,1,4,0.039392,0.150856,0.4777777777777778,181,low,high,linear
0,1,6,3,0.23759999999999998,0.11164799999999998,0.6444444444444445,182,low,high,linear
